customer_id,customer_age,gender,occupation_category,monthly_income_lakh,monthly_expenses_lakh,total_savings_lakh,total_investments_lakh,total_debt_lakh,primary_bank,num_products_held,account_tenure_months,avg_monthly_transaction_count,digital_engagement_score,credit_utilization_pct,investment_preference,risk_appetite,customer_city_tier
CUST0006242,34,Other,Business Owner,0.929,0.58,68.15,58.89,46.59,ICICI Bank,5,232,16,68.3,24.0,Equity,High,Tier-3
CUST0006243,30,Male,Banking/Finance,0.747,0.431,5.05,7.06,18.11,SBI,3,74,78,72.1,77.5,Fixed Deposits,Moderate,Tier-2
CUST0006244,70,Female,Other,0.619,0.327,42.79,46.64,17.86,Bank of Baroda,7,228,17,79.3,23.4,Real Estate,Low,Tier-2
CUST0006245,47,Female,Manufacturing,0.702,0.456,46.49,0.15,14.52,Axis Bank,3,160,40,46.3,37.9,Equity,Moderate,Tier-1
CUST0006246,68,Male,Banking/Finance,0.916,0.432,50.99,18.76,37.28,Kotak Mahindra,4,252,18,35.3,15.8,Hybrid,Moderate,Tier-1
CUST0006247,45,Male,IT/Tech,0.868,0.369,6.91,9.55,14.14,SBI,7,245,106,77.0,25.2,Real Estate,High,Tier-3
CUST0006248,40,Female,Other,0.384,0.217,11.43,5.95,1.44,ICICI Bank,4,280,89,53.9,47.0,Fixed Deposits,High,Tier-3
CUST0006249,31,Female,Government,0.78,0.592,70.49,67.47,1.97,ICICI Bank,2,232,74,88.8,29.4,Mutual Funds,Moderate,Tier-1
CUST0006250,48,Female,Banking/Finance,0.561,0.466,38.02,7.55,11.85,Bank of Baroda,1,149,75,60.3,35.6,Mutual Funds,Low,Tier-1
CUST0006251,50,Male,IT/Tech,0.764,0.591,62.64,85.67,29.96,ICICI Bank,3,149,53,63.1,37.9,Fixed Deposits,Moderate,Tier-3
CUST0006252,42,Male,Business Owner,1.776,1.045,60.77,46.89,89.77,Other,1,248,33,48.5,34.7,Mutual Funds,Moderate,Tier-1
CUST0006253,42,Male,Manufacturing,0.48,0.211,19.99,24.97,19.51,PNB,3,41,78,63.0,28.5,Gold,Moderate,Tier-1
CUST0006254,29,Female,IT/Tech,1.101,0.676,33.16,6.86,18.04,Other,2,38,46,59.9,68.8,Equity,Low,Tier-2
CUST0006255,34,Male,Manufacturing,0.437,0.36,31.12,8.2,5.96,PNB,7,166,76,77.4,22.6,Gold,Moderate,Tier-3
CUST0006256,39,Female,Business Owner,1.546,0.807,95.34,99.79,58.09,HDFC Bank,1,138,67,75.1,59.0,Real Estate,High,Tier-2
CUST0006257,24,Female,IT/Tech,0.598,0.436,25.96,36.3,6.98,Axis Bank,4,205,7,69.5,30.2,Mutual Funds,Moderate,Tier-3
CUST0006258,39,Female,IT/Tech,0.828,0.58,8.92,13.38,31.57,SBI,7,140,79,89.7,44.1,Mutual Funds,Moderate,Tier-2
CUST0006259,31,Male,Business Owner,1.909,1.427,81.46,71.16,95.8,ICICI Bank,7,50,6,64.8,8.5,Real Estate,Moderate,Tier-3
CUST0006260,34,Male,Banking/Finance,0.598,0.329,43.44,32.03,20.74,SBI,4,277,59,76.0,56.9,Mutual Funds,Moderate,Tier-1
CUST0006261,35,Female,IT/Tech,1.258,0.828,78.2,84.62,71.91,HDFC Bank,8,205,10,73.3,61.3,Mutual Funds,Moderate,Tier-2
CUST0006262,31,Male,Healthcare,0.85,0.433,20.05,18.79,44.9,HDFC Bank,3,223,42,64.2,89.0,Hybrid,Low,Tier-1
CUST0006263,41,Female,Business Owner,2.094,1.271,133.74,175.69,16.29,Axis Bank,7,259,25,69.4,56.7,Gold,High,Tier-2
CUST0006264,28,Female,Banking/Finance,1.267,0.981,75.39,66.96,71.95,Bank of Baroda,2,44,86,77.7,17.3,Equity,Low,Tier-1
CUST0006265,48,Male,Manufacturing,0.38,0.199,4.58,1.79,17.27,HDFC Bank,6,169,76,47.1,47.9,Gold,Low,Tier-1
CUST0006266,24,Female,Manufacturing,0.609,0.36,40.21,49.24,36.47,SBI,1,99,16,82.5,73.1,Equity,Low,Tier-1
CUST0006267,47,Male,Other,0.3,0.233,17.26,1.49,8.17,ICICI Bank,4,127,106,92.0,31.3,Fixed Deposits,High,Tier-2
CUST0006268,35,Male,Government,0.583,0.416,31.7,39.69,21.16,Other,4,232,34,61.9,78.9,Mutual Funds,Moderate,Tier-2
CUST0006269,22,Female,Healthcare,0.354,0.157,6.14,8.46,7.06,SBI,3,75,40,43.5,14.6,Fixed Deposits,Moderate,Tier-3
CUST0006270,41,Female,Manufacturing,0.57,0.264,21.87,23.6,10.09,HDFC Bank,4,113,80,96.0,72.9,Equity,Moderate,Tier-3
CUST0006271,30,Female,Business Owner,1.976,1.2,72.53,68.4,49.41,SBI,2,297,17,94.8,56.0,Fixed Deposits,High,Tier-1
CUST0006272,62,Male,Banking/Finance,0.849,0.416,49.9,55.02,18.96,ICICI Bank,3,243,51,65.9,33.8,Real Estate,Low,Tier-2
CUST0006273,26,Male,Business Owner,1.684,0.831,25.6,8.31,42.55,HDFC Bank,5,205,108,68.3,43.7,Gold,Moderate,Tier-1
CUST0006274,49,Male,Healthcare,0.708,0.568,19.96,8.22,3.61,SBI,6,175,80,56.0,20.4,Real Estate,Low,Tier-1
CUST0006275,72,Female,Retired,0.387,0.3,34.56,13.84,16.78,SBI,8,95,25,59.1,68.4,Equity,Moderate,Tier-2
CUST0006276,25,Male,Government,0.529,0.407,43.29,39.44,30.81,PNB,7,98,48,66.2,10.6,Mutual Funds,Moderate,Tier-2
CUST0006277,45,Female,IT/Tech,0.942,0.51,68.0,78.7,25.77,Bank of Baroda,4,122,72,50.5,24.8,Equity,Moderate,Tier-1
CUST0006278,24,Female,Healthcare,0.989,0.703,53.77,64.73,50.29,SBI,5,259,85,49.0,61.2,Fixed Deposits,Low,Tier-3
CUST0006279,31,Female,IT/Tech,1.5,1.224,115.29,48.79,5.88,Axis Bank,5,250,26,71.9,49.1,Real Estate,Moderate,Tier-2
CUST0006280,29,Male,IT/Tech,1.369,0.648,60.14,62.12,34.9,SBI,3,218,106,93.7,35.6,Mutual Funds,Moderate,Tier-1
CUST0006281,64,Female,Government,0.48,0.405,31.41,13.01,17.31,ICICI Bank,2,66,37,83.2,51.6,Mutual Funds,Moderate,Tier-1
CUST0006282,48,Male,Healthcare,0.461,0.354,31.96,33.53,11.66,HDFC Bank,7,236,29,79.7,29.1,Hybrid,High,Tier-2
CUST0006283,28,Female,Business Owner,0.875,0.497,32.4,46.92,2.22,Axis Bank,8,43,92,94.7,46.1,Equity,Moderate,Tier-2
CUST0006284,28,Male,Retired,0.3,0.152,9.65,5.09,16.0,SBI,5,243,23,89.8,24.3,Real Estate,Moderate,Tier-2
CUST0006285,74,Male,IT/Tech,1.133,0.904,29.29,36.87,50.96,ICICI Bank,3,9,22,55.8,19.0,Fixed Deposits,High,Tier-1
CUST0006286,72,Male,IT/Tech,0.643,0.395,56.16,19.75,26.77,PNB,6,95,27,23.7,26.9,Mutual Funds,Low,Tier-1
CUST0006287,49,Male,Other,0.705,0.555,16.12,1.68,30.88,Axis Bank,8,211,20,85.3,67.7,Gold,Moderate,Tier-2
CUST0006288,33,Male,Government,0.415,0.188,39.8,20.02,10.63,HDFC Bank,5,202,84,48.1,71.1,Mutual Funds,Moderate,Tier-3
CUST0006289,51,Male,Business Owner,1.272,0.953,50.82,4.83,10.26,ICICI Bank,3,156,55,91.8,30.2,Hybrid,Moderate,Tier-3
CUST0006290,42,Male,Retired,0.3,0.254,3.46,2.66,4.15,SBI,8,110,19,45.7,30.2,Fixed Deposits,Low,Tier-3
CUST0006291,24,Female,Retired,0.3,0.169,16.27,3.13,3.81,ICICI Bank,4,190,105,75.8,10.8,Equity,Low,Tier-1
CUST0006292,41,Male,Business Owner,0.662,0.482,47.26,20.0,3.17,SBI,3,256,47,81.5,34.8,Mutual Funds,Low,Tier-2
CUST0006293,42,Female,IT/Tech,1.007,0.587,53.39,77.99,4.87,ICICI Bank,5,47,105,51.4,9.6,Fixed Deposits,Moderate,Tier-3
CUST0006294,45,Female,Business Owner,1.279,0.704,95.17,17.46,69.37,SBI,8,108,46,84.1,23.6,Gold,Moderate,Tier-1
CUST0006295,44,Female,IT/Tech,1.242,0.746,21.78,21.42,8.5,ICICI Bank,7,172,75,61.9,33.8,Fixed Deposits,High,Tier-3
CUST0006296,50,Male,Other,0.341,0.285,6.45,8.84,14.98,Bank of Baroda,6,103,93,64.4,37.9,Hybrid,Low,Tier-2
CUST0006297,25,Female,Retired,0.3,0.197,4.72,5.53,11.85,SBI,4,167,116,86.2,77.0,Fixed Deposits,Low,Tier-3
CUST0006298,60,Male,IT/Tech,1.085,0.449,25.0,27.37,15.75,ICICI Bank,6,144,116,88.6,43.9,Gold,Moderate,Tier-2
CUST0006299,31,Female,Manufacturing,0.567,0.391,46.64,60.53,10.33,ICICI Bank,6,265,32,49.3,64.4,Fixed Deposits,Low,Tier-1
CUST0006300,58,Male,IT/Tech,1.305,0.666,122.98,150.91,74.61,PNB,8,149,73,77.8,83.7,Equity,Moderate,Tier-3
CUST0006301,31,Female,Government,0.776,0.523,53.25,69.67,37.73,SBI,4,33,117,50.9,19.0,Real Estate,Moderate,Tier-3
CUST0006302,57,Male,Government,0.3,0.249,21.73,8.74,11.96,ICICI Bank,1,197,95,92.1,32.6,Mutual Funds,Moderate,Tier-3
CUST0006303,66,Male,Government,0.584,0.412,25.18,1.07,15.17,Kotak Mahindra,2,133,109,67.2,38.6,Fixed Deposits,Low,Tier-1
CUST0006304,44,Male,Other,0.3,0.157,6.16,5.73,4.75,Axis Bank,4,173,48,91.2,55.5,Fixed Deposits,Low,Tier-2
CUST0006305,33,Female,Business Owner,2.068,1.298,128.57,19.6,1.5,SBI,7,22,78,79.3,70.1,Real Estate,Low,Tier-3
CUST0006306,30,Male,Business Owner,2.036,1.446,188.66,11.08,89.31,SBI,5,77,61,65.1,24.1,Mutual Funds,Low,Tier-2
CUST0006307,37,Male,IT/Tech,0.978,0.471,7.68,3.55,9.34,PNB,3,275,27,46.2,35.0,Mutual Funds,High,Tier-1
CUST0006308,38,Female,Government,0.491,0.246,31.36,24.59,20.58,Kotak Mahindra,5,117,70,53.1,41.4,Mutual Funds,Low,Tier-2
CUST0006309,53,Female,Healthcare,0.401,0.186,11.77,9.19,22.26,Axis Bank,2,74,118,80.6,19.5,Hybrid,Moderate,Tier-1
CUST0006310,22,Male,Government,0.421,0.289,7.7,11.33,9.85,ICICI Bank,3,42,87,39.3,76.9,Mutual Funds,Low,Tier-1
CUST0006311,38,Female,Manufacturing,0.544,0.241,3.86,1.81,7.12,Axis Bank,5,79,40,10.8,64.3,None,Moderate,Tier-2
CUST0006312,47,Female,Retired,0.529,0.329,27.17,6.26,1.84,Bank of Baroda,6,207,57,75.1,63.8,Equity,Moderate,Tier-1
CUST0006313,50,Male,IT/Tech,0.581,0.473,53.94,53.1,18.3,PNB,6,31,12,70.6,23.9,Hybrid,Moderate,Tier-1
CUST0006314,50,Female,Other,0.379,0.175,30.64,27.9,8.34,Other,5,10,66,33.7,67.3,Hybrid,High,Tier-1
CUST0006315,24,Male,Business Owner,2.06,1.621,173.83,117.01,77.39,Bank of Baroda,8,166,104,30.2,24.6,Fixed Deposits,Moderate,Tier-3
CUST0006316,45,Male,Healthcare,1.12,0.574,96.96,50.09,32.69,SBI,2,268,76,33.0,63.2,Hybrid,Low,Tier-2
CUST0006317,34,Male,Government,0.905,0.424,38.2,24.91,29.43,Other,7,256,69,39.7,30.1,Fixed Deposits,Moderate,Tier-3
CUST0006318,34,Male,Business Owner,2.167,1.37,76.84,37.71,85.62,HDFC Bank,5,43,56,11.4,76.6,Equity,Low,Tier-3
CUST0006319,41,Male,Healthcare,0.661,0.496,33.72,26.02,35.22,ICICI Bank,1,25,83,88.1,83.1,Real Estate,Moderate,Tier-1
CUST0006320,49,Male,Government,0.421,0.254,7.76,2.41,9.3,SBI,2,257,56,46.8,43.3,Mutual Funds,Moderate,Tier-2
CUST0006321,28,Male,Manufacturing,0.668,0.296,51.45,1.23,32.7,HDFC Bank,6,13,31,71.6,50.9,Real Estate,Moderate,Tier-2
CUST0006322,31,Female,IT/Tech,1.516,1.017,13.67,2.65,31.48,ICICI Bank,6,114,119,61.6,9.0,Mutual Funds,Low,Tier-2
CUST0006323,48,Male,Manufacturing,0.362,0.185,7.82,10.33,4.43,SBI,4,76,69,23.5,56.7,Mutual Funds,Moderate,Tier-2
CUST0006324,36,Male,IT/Tech,0.325,0.269,18.41,19.51,7.53,Bank of Baroda,8,84,40,66.5,73.4,Fixed Deposits,Moderate,Tier-3
CUST0006325,39,Other,Other,0.511,0.317,21.11,8.54,7.27,Other,6,7,106,78.9,84.9,Fixed Deposits,Low,Tier-3
CUST0006326,22,Male,Other,0.527,0.408,26.33,4.76,4.1,Axis Bank,8,240,110,80.2,71.2,Real Estate,Low,Tier-1
CUST0006327,72,Female,Banking/Finance,0.584,0.317,27.7,20.16,11.86,HDFC Bank,3,146,49,38.7,47.7,Fixed Deposits,Low,Tier-1
CUST0006328,24,Female,Other,0.3,0.234,14.67,17.02,12.55,SBI,5,197,6,74.1,69.8,Real Estate,Low,Tier-1
CUST0006329,58,Male,Business Owner,1.289,0.542,102.23,73.63,10.6,SBI,4,88,105,47.2,50.4,Mutual Funds,Moderate,Tier-2
CUST0006330,27,Female,Banking/Finance,1.116,0.636,61.87,68.4,43.58,SBI,1,179,74,75.6,18.6,Fixed Deposits,Moderate,Tier-2
CUST0006331,40,Female,Government,0.657,0.534,56.21,39.67,23.99,Other,2,187,14,78.1,58.6,Fixed Deposits,Moderate,Tier-3
CUST0006332,44,Female,IT/Tech,1.264,0.725,111.25,32.82,38.09,Axis Bank,6,154,41,53.4,45.8,Fixed Deposits,Low,Tier-1
CUST0006333,45,Male,Other,0.637,0.453,12.84,0.21,9.58,PNB,5,104,109,45.6,41.9,Fixed Deposits,Moderate,Tier-3
CUST0006334,31,Female,Business Owner,1.964,1.455,107.1,59.19,47.43,Bank of Baroda,8,191,111,33.1,38.1,Equity,Moderate,Tier-1
CUST0006335,34,Male,Healthcare,0.591,0.381,53.23,31.58,16.68,Bank of Baroda,7,22,56,45.1,38.4,Gold,Low,Tier-3
CUST0006336,48,Male,Banking/Finance,0.94,0.62,83.2,3.45,11.88,HDFC Bank,4,139,118,78.3,63.6,Equity,Moderate,Tier-2
CUST0006337,32,Female,IT/Tech,0.532,0.293,16.03,2.94,23.51,Other,4,33,5,50.3,30.1,Gold,Low,Tier-1
CUST0006338,49,Male,Manufacturing,0.571,0.387,9.05,11.18,3.7,HDFC Bank,6,130,29,56.0,9.4,Mutual Funds,Low,Tier-1
CUST0006339,28,Male,Government,0.699,0.506,47.57,23.4,16.28,SBI,3,97,62,45.4,28.9,Real Estate,High,Tier-2
CUST0006340,29,Female,Manufacturing,0.665,0.271,62.31,34.86,33.72,Kotak Mahindra,8,298,41,51.5,57.9,Hybrid,Moderate,Tier-1
CUST0006341,29,Female,Business Owner,1.259,0.679,53.49,32.46,56.87,SBI,5,32,44,54.8,37.5,Fixed Deposits,Low,Tier-1
CUST0006342,29,Female,Healthcare,0.625,0.496,23.65,15.34,25.21,ICICI Bank,3,95,15,70.4,76.1,Fixed Deposits,Low,Tier-3
CUST0006343,57,Male,Retired,0.321,0.226,24.89,26.18,8.27,HDFC Bank,8,160,24,68.3,49.7,Real Estate,Moderate,Tier-2
CUST0006344,39,Female,Retired,0.3,0.176,10.66,8.5,9.02,ICICI Bank,6,177,51,70.7,4.5,Fixed Deposits,Low,Tier-2
CUST0006345,23,Female,IT/Tech,1.01,0.478,52.7,0.94,9.77,SBI,3,24,101,89.4,75.1,Fixed Deposits,Moderate,Tier-1
CUST0006346,39,Female,Other,0.398,0.289,8.81,7.52,23.72,SBI,6,218,43,81.5,9.4,Fixed Deposits,Moderate,Tier-1
CUST0006347,26,Male,IT/Tech,1.004,0.684,57.81,24.62,36.96,Axis Bank,6,118,86,51.8,39.5,Mutual Funds,Low,Tier-2
CUST0006348,70,Male,Banking/Finance,0.41,0.211,21.69,10.8,1.2,PNB,1,250,83,79.8,20.7,Equity,High,Tier-1
CUST0006349,34,Male,Healthcare,0.452,0.21,27.14,11.67,2.1,Axis Bank,6,81,60,76.8,13.0,Mutual Funds,High,Tier-2
CUST0006350,28,Male,Healthcare,0.965,0.724,16.87,7.14,3.81,SBI,8,85,43,36.6,25.6,Fixed Deposits,High,Tier-2
CUST0006351,32,Male,IT/Tech,1.053,0.692,65.52,24.81,38.96,Axis Bank,3,7,13,22.5,32.6,None,Low,Tier-1
CUST0006352,28,Male,IT/Tech,1.135,0.602,89.51,36.87,56.39,ICICI Bank,3,259,86,62.2,45.4,Hybrid,Moderate,Tier-1
CUST0006353,33,Female,Banking/Finance,1.049,0.718,36.74,16.21,52.83,HDFC Bank,4,250,44,7.6,39.2,Mutual Funds,Moderate,Tier-2
CUST0006354,40,Female,Banking/Finance,0.857,0.485,56.22,9.28,14.51,SBI,8,49,79,73.6,53.3,Gold,Moderate,Tier-1
CUST0006355,33,Male,Government,0.602,0.277,42.55,37.17,13.93,ICICI Bank,4,299,57,79.3,61.6,Fixed Deposits,Moderate,Tier-1
CUST0006356,59,Male,Other,0.3,0.155,9.58,6.07,10.31,SBI,8,270,58,63.2,31.1,Fixed Deposits,Moderate,Tier-2
CUST0006357,37,Male,Business Owner,1.532,1.18,80.22,105.81,7.99,SBI,3,175,84,85.2,46.8,Mutual Funds,Moderate,Tier-3
CUST0006358,41,Female,Government,0.326,0.152,24.59,10.51,18.61,Bank of Baroda,1,294,119,25.9,48.5,Gold,Moderate,Tier-3
CUST0006359,67,Female,Government,0.512,0.42,39.29,39.27,9.31,HDFC Bank,2,257,15,66.1,23.5,Mutual Funds,Moderate,Tier-2
CUST0006360,61,Male,IT/Tech,1.035,0.569,29.88,31.96,49.85,Other,1,195,49,59.7,81.6,Mutual Funds,High,Tier-2
CUST0006361,40,Male,Business Owner,1.576,1.059,73.07,93.42,20.04,ICICI Bank,6,83,30,59.2,31.2,Real Estate,Low,Tier-2
CUST0006362,53,Female,Other,0.351,0.258,5.04,5.71,11.13,HDFC Bank,6,36,70,86.4,36.4,Mutual Funds,High,Tier-3
CUST0006363,32,Male,Healthcare,0.66,0.504,4.72,0.59,12.84,SBI,2,76,74,47.9,31.8,Mutual Funds,Moderate,Tier-1
CUST0006364,27,Male,Government,0.567,0.452,42.92,40.98,20.65,Axis Bank,6,166,30,90.6,22.9,Fixed Deposits,Moderate,Tier-3
CUST0006365,35,Male,Other,0.618,0.426,57.13,31.7,7.16,Axis Bank,7,209,47,47.4,27.1,Hybrid,Moderate,Tier-1
CUST0006366,33,Female,IT/Tech,1.03,0.557,77.63,115.85,56.33,HDFC Bank,5,205,67,69.4,58.6,Mutual Funds,Low,Tier-3
CUST0006367,46,Female,Retired,0.367,0.181,7.26,5.59,0.34,Axis Bank,8,93,60,53.1,57.3,Fixed Deposits,Moderate,Tier-3
CUST0006368,35,Male,IT/Tech,0.939,0.487,12.12,9.6,40.28,SBI,7,272,8,67.0,50.4,Fixed Deposits,High,Tier-3
CUST0006369,53,Female,Healthcare,1.109,0.489,31.85,2.32,48.85,PNB,4,243,104,38.8,26.5,Fixed Deposits,Low,Tier-1
CUST0006370,43,Female,Other,0.3,0.157,13.72,12.8,4.53,SBI,5,27,57,57.4,39.2,Equity,High,Tier-3
CUST0006371,38,Male,Manufacturing,0.465,0.25,4.48,1.05,2.97,ICICI Bank,2,202,88,64.0,33.7,Fixed Deposits,Low,Tier-2
CUST0006372,56,Female,Other,0.372,0.272,9.06,12.08,21.05,HDFC Bank,7,170,29,66.5,38.7,Hybrid,Moderate,Tier-1
CUST0006373,28,Female,Banking/Finance,0.43,0.215,6.8,2.05,10.36,Other,5,124,62,24.8,13.8,Equity,Low,Tier-3
CUST0006374,27,Male,Government,0.495,0.288,7.98,8.76,16.12,HDFC Bank,6,107,42,57.3,49.0,Fixed Deposits,Moderate,Tier-3
CUST0006375,69,Female,Business Owner,0.765,0.521,54.94,50.82,29.95,SBI,6,119,57,48.7,53.5,Fixed Deposits,Low,Tier-2
CUST0006376,26,Female,Business Owner,2.353,1.376,117.0,32.88,14.58,ICICI Bank,1,133,91,70.7,11.8,Gold,Moderate,Tier-2
CUST0006377,31,Female,Business Owner,2.324,1.229,173.42,19.96,69.34,Axis Bank,4,232,82,85.8,51.3,Equity,Low,Tier-2
CUST0006378,29,Female,IT/Tech,0.766,0.474,16.46,11.73,44.75,HDFC Bank,6,99,42,47.1,37.4,Equity,High,Tier-1
CUST0006379,46,Male,Government,0.627,0.522,27.3,21.51,23.57,HDFC Bank,2,76,31,81.9,60.2,Hybrid,Low,Tier-1
CUST0006380,39,Female,Banking/Finance,0.67,0.525,10.34,10.91,8.57,Axis Bank,3,291,12,38.2,17.9,Mutual Funds,Low,Tier-1
CUST0006381,22,Female,Healthcare,0.619,0.392,25.53,24.76,2.69,ICICI Bank,3,61,95,28.5,16.9,Fixed Deposits,Moderate,Tier-1
CUST0006382,34,Male,IT/Tech,0.741,0.308,39.08,33.22,14.12,Axis Bank,2,5,23,60.2,63.8,Hybrid,High,Tier-3
CUST0006383,40,Male,Healthcare,0.923,0.744,22.31,27.75,47.07,Bank of Baroda,4,218,35,62.2,13.4,Equity,Moderate,Tier-1
CUST0006384,27,Male,IT/Tech,0.714,0.571,21.82,14.31,36.26,SBI,7,56,65,70.6,61.3,Gold,Moderate,Tier-3
CUST0006385,22,Female,Manufacturing,0.4,0.318,33.93,11.38,23.51,Axis Bank,4,190,17,76.4,14.5,Fixed Deposits,High,Tier-1
CUST0006386,26,Female,IT/Tech,1.459,0.652,30.95,35.83,14.81,Axis Bank,5,68,80,87.5,24.7,Equity,Moderate,Tier-1
CUST0006387,48,Male,IT/Tech,0.808,0.431,74.79,108.4,29.6,Axis Bank,2,215,20,67.1,40.7,Mutual Funds,High,Tier-1
CUST0006388,45,Male,Banking/Finance,1.054,0.794,67.58,42.05,3.95,SBI,6,151,64,89.4,17.2,Gold,Low,Tier-2
CUST0006389,44,Male,Healthcare,0.781,0.363,73.45,50.74,44.67,Axis Bank,2,114,50,62.9,25.9,Equity,Low,Tier-2
CUST0006390,48,Male,Banking/Finance,0.996,0.765,87.19,128.05,12.7,Other,8,59,116,42.9,1.3,Equity,Moderate,Tier-2
CUST0006391,29,Female,Manufacturing,0.481,0.336,21.47,10.85,28.08,SBI,4,112,10,96.4,61.4,Mutual Funds,Moderate,Tier-2
CUST0006392,55,Male,Business Owner,1.952,1.484,56.64,49.99,91.08,SBI,3,87,107,69.1,30.2,Fixed Deposits,Moderate,Tier-3
CUST0006393,51,Male,Other,0.3,0.164,20.68,20.55,0.03,SBI,7,3,86,88.3,11.3,Mutual Funds,Moderate,Tier-2
CUST0006394,72,Male,Government,0.3,0.18,28.77,31.77,13.9,ICICI Bank,8,22,89,30.7,16.9,Fixed Deposits,High,Tier-2
CUST0006395,51,Male,Manufacturing,0.516,0.279,40.67,13.53,28.17,ICICI Bank,8,265,40,85.9,51.3,Fixed Deposits,High,Tier-1
CUST0006396,24,Male,Retired,0.366,0.191,24.27,26.35,8.49,SBI,1,5,20,13.6,44.1,Hybrid,High,Tier-3
CUST0006397,22,Female,Government,0.608,0.272,54.94,3.57,29.52,PNB,3,155,113,51.4,66.2,Equity,Moderate,Tier-1
CUST0006398,35,Male,IT/Tech,0.904,0.44,11.24,9.21,23.25,ICICI Bank,2,90,115,78.5,35.8,Equity,Low,Tier-1
CUST0006399,33,Male,Government,0.881,0.442,28.9,28.18,26.39,Bank of Baroda,4,181,13,66.7,82.1,Equity,Moderate,Tier-3
CUST0006400,25,Male,Business Owner,1.616,0.845,82.87,38.32,74.19,Kotak Mahindra,6,140,100,59.5,16.3,Fixed Deposits,Moderate,Tier-1
CUST0006401,50,Female,IT/Tech,0.831,0.395,36.46,37.94,19.82,Axis Bank,4,83,89,66.4,51.3,Fixed Deposits,Low,Tier-3
CUST0006402,25,Male,Banking/Finance,0.89,0.371,12.1,15.66,33.39,Kotak Mahindra,6,212,84,67.5,30.5,Gold,Low,Tier-2
CUST0006403,53,Female,Manufacturing,0.625,0.278,48.97,19.17,15.35,HDFC Bank,8,79,56,54.8,10.9,Gold,Low,Tier-2
CUST0006404,59,Male,Manufacturing,0.686,0.52,20.0,6.36,21.53,Axis Bank,4,237,83,45.6,39.9,Hybrid,High,Tier-1
CUST0006405,36,Male,IT/Tech,1.428,1.187,92.4,125.69,32.43,Axis Bank,8,31,36,86.0,37.0,Fixed Deposits,High,Tier-2
CUST0006406,30,Male,Business Owner,0.479,0.379,12.08,1.01,25.31,HDFC Bank,2,172,107,22.6,41.2,Gold,Low,Tier-1
CUST0006407,34,Female,Healthcare,0.527,0.38,50.4,42.09,28.49,Other,5,89,58,27.8,46.4,Mutual Funds,Low,Tier-3
CUST0006408,47,Male,Retired,0.3,0.179,11.02,14.83,7.31,Other,5,75,80,47.7,60.7,Hybrid,Moderate,Tier-2
CUST0006409,59,Male,Healthcare,0.78,0.561,70.31,48.35,12.2,SBI,2,280,93,36.4,7.5,Fixed Deposits,Low,Tier-3
CUST0006410,28,Male,Manufacturing,0.522,0.325,6.99,6.45,15.76,PNB,4,53,7,74.3,44.2,Equity,Moderate,Tier-3
CUST0006411,36,Female,Other,0.304,0.236,11.15,3.44,15.69,SBI,4,206,20,79.0,61.6,Mutual Funds,High,Tier-1
CUST0006412,41,Male,Government,0.694,0.513,63.63,76.31,37.14,Axis Bank,3,267,36,50.6,26.6,Fixed Deposits,Moderate,Tier-2
CUST0006413,26,Male,Business Owner,1.471,0.988,35.07,18.26,53.0,HDFC Bank,7,293,8,53.7,7.1,Fixed Deposits,Moderate,Tier-1
CUST0006414,25,Male,Manufacturing,0.643,0.335,13.82,5.41,35.09,HDFC Bank,7,22,106,90.6,67.1,Fixed Deposits,Low,Tier-3
CUST0006415,28,Female,Other,0.3,0.192,21.62,30.73,1.26,SBI,4,75,94,61.5,56.4,Fixed Deposits,Low,Tier-2
CUST0006416,41,Male,Other,0.453,0.245,14.31,13.24,11.53,HDFC Bank,6,186,7,57.1,46.2,Equity,Low,Tier-1
CUST0006417,25,Female,Banking/Finance,0.674,0.439,56.21,72.77,30.79,SBI,6,11,65,45.3,69.8,Fixed Deposits,Moderate,Tier-2
CUST0006418,26,Female,IT/Tech,0.608,0.37,9.52,13.38,18.3,Other,7,90,102,33.7,78.7,Hybrid,Moderate,Tier-2
CUST0006419,40,Male,IT/Tech,1.098,0.752,42.1,8.24,39.89,ICICI Bank,5,162,110,55.4,34.7,Fixed Deposits,Low,Tier-1
CUST0006420,66,Female,IT/Tech,1.084,0.767,90.76,66.89,44.92,SBI,8,155,28,64.0,45.8,Mutual Funds,High,Tier-2
CUST0006421,65,Male,Retired,0.323,0.193,14.98,14.57,8.83,SBI,1,243,16,28.4,74.7,Fixed Deposits,High,Tier-2
CUST0006422,72,Female,Other,0.3,0.183,20.97,24.29,7.81,Axis Bank,3,275,72,84.9,39.2,Hybrid,Moderate,Tier-1
CUST0006423,39,Male,Government,0.531,0.239,45.28,56.52,4.83,Axis Bank,3,154,38,38.0,75.9,Hybrid,Low,Tier-1
CUST0006424,32,Male,IT/Tech,0.971,0.456,6.11,0.88,22.42,SBI,6,154,10,87.0,30.3,Mutual Funds,Low,Tier-1
CUST0006425,27,Female,Retired,0.338,0.215,22.08,24.39,14.1,Other,6,162,112,35.1,38.6,Mutual Funds,Low,Tier-2
CUST0006426,33,Female,Business Owner,2.053,1.157,159.88,86.04,40.58,SBI,6,67,17,53.2,25.7,Real Estate,Low,Tier-1
CUST0006427,22,Female,IT/Tech,0.885,0.569,34.29,32.26,12.4,HDFC Bank,6,7,18,82.9,46.6,Real Estate,Low,Tier-3
